SNR,Accuracy
-20,0.0991
-18,0.1164
-16,0.1505
-14,0.1964
-12,0.2509
-10,0.3441
-8,0.4659
-6,0.5909
-4,0.7536
-2,0.8532
0,0.8986
2,0.9118
4,0.9236
6,0.9195
8,0.9164
10,0.9277
12,0.9314
14,0.9264
16,0.9309
18,0.9264
