epoch,train_loss,train_accuracy,val_loss,val_accuracy,epoch_time_seconds,learning_rate,timestamp
1,1.6086814403533936,0.34983065724372864,1.2553857564926147,0.46814167499542236,52.82,0.0010000000474974513,2025-10-26T12:40:35.202587
2,1.1732648611068726,0.49841904640197754,1.1132105588912964,0.5258833169937134,47.42,0.0010000000474974513,2025-10-26T12:41:22.713444
3,1.0689111948013306,0.5540603995323181,1.0129539966583252,0.591616690158844,47.49,0.0010000000474974513,2025-10-26T12:42:10.286679
4,0.992692232131958,0.5979336500167847,0.975895881652832,0.6057666540145874,47.29,0.0010000000474974513,2025-10-26T12:42:57.655496
5,0.9685247540473938,0.6087910532951355,0.969002902507782,0.6048250198364258,47.51,0.0010000000474974513,2025-10-26T12:43:45.266718
6,0.9564076066017151,0.6136389970779419,0.9624273180961609,0.6126833558082581,47.75,0.0010000000474974513,2025-10-26T12:44:33.100226
7,0.9480693340301514,0.617185115814209,0.9518876075744629,0.6157916784286499,47.57,0.0010000000474974513,2025-10-26T12:45:20.753412
8,0.9415021538734436,0.6201717257499695,0.9453768730163574,0.6186833381652832,47.48,0.0010000000474974513,2025-10-26T12:46:08.316765
9,0.9371188879013062,0.621816098690033,0.9445495009422302,0.620199978351593,47.27,0.0010000000474974513,2025-10-26T12:46:55.670305
10,0.9328811764717102,0.6235761642456055,0.9380240440368652,0.6228833198547363,47.3,0.0010000000474974513,2025-10-26T12:47:43.050660
11,0.92899489402771,0.6254964470863342,0.934847354888916,0.6250916719436646,47.45,0.0010000000474974513,2025-10-26T12:48:30.584581
12,0.9260100722312927,0.6268886923789978,0.93390291929245,0.6227666735649109,47.45,0.0010000000474974513,2025-10-26T12:49:18.127600
13,0.9232386350631714,0.6279225945472717,0.9334831237792969,0.6253583431243896,47.47,0.0010000000474974513,2025-10-26T12:50:05.676329
14,0.9208929538726807,0.6291711330413818,0.9336345791816711,0.6258916854858398,47.81,0.0010000000474974513,2025-10-26T12:50:53.569345
15,0.9185259938240051,0.6301788687705994,0.9327383637428284,0.6232749819755554,47.64,0.0010000000474974513,2025-10-26T12:51:41.304660
16,0.9160258769989014,0.6312925815582275,0.9324562549591064,0.6236666440963745,47.89,0.0007000000332482159,2025-10-26T12:52:29.282880
17,0.9093990325927734,0.6335410475730896,0.9341961741447449,0.6222000122070312,47.38,0.0007000000332482159,2025-10-26T12:53:16.743387
18,0.9065213799476624,0.6344252824783325,0.9289366006851196,0.6244166493415833,47.53,0.0004900000058114529,2025-10-26T12:54:04.359927
19,0.902369499206543,0.6361380815505981,0.9248219132423401,0.6270666718482971,47.48,0.0004900000058114529,2025-10-26T12:54:51.925812
20,0.9007163643836975,0.636911928653717,0.926535427570343,0.6270166635513306,47.34,0.0004900000058114529,2025-10-26T12:55:39.349613
21,0.8994129300117493,0.6373999714851379,0.9262179732322693,0.627008318901062,47.4,0.0003429999924264848,2025-10-26T12:56:26.831621
22,0.8968046307563782,0.6387559771537781,0.9233325719833374,0.6275166869163513,47.02,0.0003429999924264848,2025-10-26T12:57:13.930783
23,0.8955801129341125,0.6392886638641357,0.9240797162055969,0.6276083588600159,45.79,0.0003429999924264848,2025-10-26T12:57:59.814376
24,0.8945305943489075,0.6397649049758911,0.9252897500991821,0.6276333332061768,46.18,0.0003429999924264848,2025-10-26T12:58:46.077406
25,0.8935431838035583,0.6402690410614014,0.9258066415786743,0.6274499893188477,46.6,0.0003429999924264848,2025-10-26T12:59:32.759458
26,0.8927099108695984,0.6406833529472351,0.9272669553756714,0.6266166567802429,45.86,0.00024009999469853938,2025-10-26T13:00:18.697824
27,0.8907897472381592,0.6415809392929077,0.927965521812439,0.6272083520889282,45.68,0.00024009999469853938,2025-10-26T13:01:04.463653
28,0.8898138403892517,0.6419955492019653,0.926846981048584,0.6275500059127808,45.53,0.00016806999337859452,2025-10-26T13:01:50.076259
29,0.8883054852485657,0.6426857113838196,0.9270076155662537,0.6279249787330627,45.58,0.00016806999337859452,2025-10-26T13:02:35.737043
30,0.8875541090965271,0.6430732011795044,0.9280933141708374,0.6285666823387146,45.6,0.00016806999337859452,2025-10-26T13:03:21.417314
31,0.886959969997406,0.6433541774749756,0.9294251203536987,0.628041684627533,45.56,0.00016806999337859452,2025-10-26T13:04:07.051342
32,0.8863893151283264,0.6436943411827087,0.9300718307495117,0.6277499794960022,45.6,0.00011764899682020769,2025-10-26T13:04:52.734212
33,0.8852448463439941,0.6441854238510132,0.9300980567932129,0.6288416385650635,45.59,0.00011764899682020769,2025-10-26T13:05:38.404506
34,0.8847164511680603,0.6444827318191528,0.930385410785675,0.6288416385650635,45.49,0.00011764899682020769,2025-10-26T13:06:23.987376
35,0.8842940926551819,0.6446830630302429,0.9313064813613892,0.6286666393280029,45.61,8.235429413616657e-05,2025-10-26T13:07:09.676194
36,0.8834853172302246,0.645045816898346,0.9309722185134888,0.628600001335144,45.55,8.235429413616657e-05,2025-10-26T13:07:55.304798
37,0.8830879926681519,0.6452869176864624,0.9322845935821533,0.6286083459854126,45.59,5.764800516772084e-05,2025-10-26T13:08:40.970885
38,0.8824805021286011,0.645630955696106,0.932054877281189,0.628766655921936,45.58,5.764800516772084e-05,2025-10-26T13:09:26.640560
39,0.8821820020675659,0.645714282989502,0.9326805472373962,0.6286249756813049,45.55,4.035360325360671e-05,2025-10-26T13:10:12.277618
40,0.8817406296730042,0.6459440588951111,0.9330204129219055,0.6286500096321106,45.72,4.035360325360671e-05,2025-10-26T13:10:58.083475
41,0.8815203309059143,0.6460580229759216,0.933259129524231,0.6287333369255066,45.59,2.8247523005120456e-05,2025-10-26T13:11:43.752850
42,0.8811929225921631,0.6462252736091614,0.9331134557723999,0.6286249756813049,45.6,2.8247523005120456e-05,2025-10-26T13:12:29.433314
43,0.8810346126556396,0.6463024020195007,0.93338942527771,0.6286500096321106,45.46,1.977326610358432e-05,2025-10-26T13:13:14.978232
44,0.8807875514030457,0.6464217305183411,0.9334824085235596,0.6288333535194397,45.77,1.977326610358432e-05,2025-10-26T13:14:00.828707
45,0.880682647228241,0.6464648842811584,0.9336516261100769,0.62889164686203,45.77,1.3841286090610083e-05,2025-10-26T13:14:46.685124
46,0.880501925945282,0.6465211510658264,0.9337777495384216,0.6287416815757751,45.59,1.3841286090610083e-05,2025-10-26T13:15:32.353060
47,0.8804261684417725,0.6465410590171814,0.9339223504066467,0.628766655921936,45.6,9.688899808679707e-06,2025-10-26T13:16:18.030689
48,0.88029545545578,0.6466369032859802,0.934126079082489,0.6286083459854126,45.54,9.688899808679707e-06,2025-10-26T13:17:03.648822
49,0.8802421689033508,0.646652102470398,0.9342345595359802,0.6285250186920166,45.71,6.782229775126325e-06,2025-10-26T13:17:49.433693
