SNR,Accuracy
-20.0,0.09545454545454546
-18.0,0.095
-16.0,0.09409090909090909
-14.0,0.11727272727272728
-12.0,0.14681818181818182
-10.0,0.24
-8.0,0.38136363636363635
-6.0,0.5163636363636364
-4.0,0.6459090909090909
-2.0,0.7577272727272727
0.0,0.81
2.0,0.8309090909090909
4.0,0.8286363636363636
6.0,0.8440909090909091
8.0,0.8327272727272728
10.0,0.8422727272727273
12.0,0.8531818181818182
14.0,0.8477272727272728
16.0,0.8322727272727273
18.0,0.845
