SNR,Accuracy
-20.0,0.11158333333333334
-18.0,0.1235
-16.0,0.15433333333333332
-14.0,0.20733333333333334
-12.0,0.28008333333333335
-10.0,0.39108333333333334
-8.0,0.5176666666666667
-6.0,0.6508333333333334
-4.0,0.7931666666666667
-2.0,0.874
0.0,0.90925
2.0,0.9215
4.0,0.91875
6.0,0.91975
8.0,0.9221666666666667
10.0,0.9201666666666667
12.0,0.9214166666666667
14.0,0.9185
16.0,0.9195833333333333
18.0,0.9175
