SNR,Accuracy
-20.0,0.1155
-18.0,0.13225
-16.0,0.16216666666666665
-14.0,0.22025
-12.0,0.30533333333333335
-10.0,0.41983333333333334
-8.0,0.5324166666666666
-6.0,0.6615
-4.0,0.79575
-2.0,0.87
0.0,0.9034166666666666
2.0,0.9165833333333333
4.0,0.9219166666666667
6.0,0.9235833333333333
8.0,0.9288333333333333
10.0,0.9299166666666666
12.0,0.9284166666666667
14.0,0.9300833333333334
16.0,0.9294166666666667
18.0,0.9328333333333333
