SNR,Accuracy
-20.0,0.09954545454545455
-18.0,0.11045454545454546
-16.0,0.13772727272727273
-14.0,0.17454545454545456
-12.0,0.23772727272727273
-10.0,0.3559090909090909
-8.0,0.47363636363636363
-6.0,0.615909090909091
-4.0,0.7422727272727273
-2.0,0.8327272727272728
0.0,0.8822727272727273
2.0,0.8904545454545455
4.0,0.8781818181818182
6.0,0.8863636363636364
8.0,0.8863636363636364
10.0,0.8781818181818182
12.0,0.8754545454545455
14.0,0.8813636363636363
16.0,0.8722727272727273
18.0,0.8663636363636363
