SNR,Accuracy
-20.0,0.11766666666666667
-18.0,0.14108333333333334
-16.0,0.17175
-14.0,0.23366666666666666
-12.0,0.30691666666666667
-10.0,0.4211666666666667
-8.0,0.53175
-6.0,0.6485833333333333
-4.0,0.7845833333333333
-2.0,0.8706666666666667
0.0,0.9175
2.0,0.9305
4.0,0.9330833333333334
6.0,0.933
8.0,0.9364166666666667
10.0,0.9391666666666667
12.0,0.9379166666666666
14.0,0.9395
16.0,0.938
18.0,0.9411666666666667
