SNR,Accuracy
-20.0,0.09727272727272727
-18.0,0.09909090909090909
-16.0,0.10227272727272728
-14.0,0.13363636363636364
-12.0,0.1709090909090909
-10.0,0.2690909090909091
-8.0,0.405
-6.0,0.5536363636363636
-4.0,0.7081818181818181
-2.0,0.8268181818181818
0.0,0.9072727272727272
2.0,0.9195454545454546
4.0,0.9186363636363636
6.0,0.9236363636363636
8.0,0.925
10.0,0.9272727272727272
12.0,0.935
14.0,0.9322727272727273
16.0,0.9281818181818182
18.0,0.9318181818181818
