SNR,Accuracy
-20.0,0.09818181818181818
-18.0,0.11681818181818182
-16.0,0.145
-14.0,0.17909090909090908
-12.0,0.2509090909090909
-10.0,0.36954545454545457
-8.0,0.51
-6.0,0.6627272727272727
-4.0,0.7763636363636364
-2.0,0.8554545454545455
0.0,0.8881818181818182
2.0,0.9059090909090909
4.0,0.9054545454545454
6.0,0.9
8.0,0.9040909090909091
10.0,0.9018181818181819
12.0,0.9122727272727272
14.0,0.9068181818181819
16.0,0.9027272727272727
18.0,0.8972727272727272
