SNR,Accuracy
-20.0,0.09227272727272727
-18.0,0.10136363636363636
-16.0,0.11272727272727273
-14.0,0.1409090909090909
-12.0,0.19727272727272727
-10.0,0.2918181818181818
-8.0,0.4036363636363636
-6.0,0.5640909090909091
-4.0,0.7127272727272728
-2.0,0.8381818181818181
0.0,0.8918181818181818
2.0,0.9095454545454545
4.0,0.9118181818181819
6.0,0.9204545454545454
8.0,0.925
10.0,0.92
12.0,0.9340909090909091
14.0,0.9272727272727272
16.0,0.9304545454545454
18.0,0.9227272727272727
