SNR,Accuracy
-20.0,0.09681818181818182
-18.0,0.09272727272727273
-16.0,0.10045454545454545
-14.0,0.12454545454545454
-12.0,0.15545454545454546
-10.0,0.23863636363636365
-8.0,0.35363636363636364
-6.0,0.5027272727272727
-4.0,0.64
-2.0,0.7272727272727273
0.0,0.7931818181818182
2.0,0.8236363636363636
4.0,0.8286363636363636
6.0,0.845
8.0,0.8372727272727273
10.0,0.8418181818181818
12.0,0.8527272727272728
14.0,0.8463636363636363
16.0,0.8295454545454546
18.0,0.8486363636363636
