SNR,Accuracy
-20.0,0.1040909090909091
-18.0,0.11318181818181818
-16.0,0.1440909090909091
-14.0,0.1990909090909091
-12.0,0.24136363636363636
-10.0,0.3236363636363636
-8.0,0.40954545454545455
-6.0,0.5390909090909091
-4.0,0.6840909090909091
-2.0,0.7663636363636364
0.0,0.8204545454545454
2.0,0.8140909090909091
4.0,0.8104545454545454
6.0,0.8222727272727273
8.0,0.8154545454545454
10.0,0.8309090909090909
12.0,0.8340909090909091
14.0,0.8295454545454546
16.0,0.8209090909090909
18.0,0.8404545454545455
