SNR,Accuracy
-20.0,0.10041666666666667
-18.0,0.103
-16.0,0.11091666666666666
-14.0,0.12691666666666668
-12.0,0.16775
-10.0,0.23733333333333334
-8.0,0.3565833333333333
-6.0,0.5036666666666667
-4.0,0.7030833333333333
-2.0,0.8298333333333333
0.0,0.9024166666666666
2.0,0.9253333333333333
4.0,0.9301666666666667
6.0,0.9310833333333334
8.0,0.9345
10.0,0.9370833333333334
12.0,0.93475
14.0,0.9381666666666667
16.0,0.9355
18.0,0.9373333333333334
