epoch,train_loss,train_accuracy,val_loss,val_accuracy,epoch_time_seconds,learning_rate,timestamp
1,2.240960121154785,0.18011364340782166,2.070617198944092,0.2427954524755478,10.72,0.0010000000474974513,2025-09-30T00:16:44.568108
2,1.8336588144302368,0.31240910291671753,1.6785639524459839,0.3684772849082947,4.92,0.0010000000474974513,2025-09-30T00:16:49.536917
3,1.6429375410079956,0.3768181800842285,1.6391279697418213,0.3784318268299103,4.9,0.0010000000474974513,2025-09-30T00:16:54.493205
4,1.5877357721328735,0.39430302381515503,1.6209732294082642,0.3822272717952728,4.91,0.0010000000474974513,2025-09-30T00:16:59.463231
5,1.5515094995498657,0.40390151739120483,1.681787133216858,0.3679772615432739,4.85,0.0010000000474974513,2025-09-30T00:17:04.365016
6,1.532314419746399,0.4087575674057007,1.555167317390442,0.39802274107933044,4.96,0.0010000000474974513,2025-09-30T00:17:09.397244
7,1.5124701261520386,0.41594696044921875,1.5456148386001587,0.40095454454421997,4.94,0.0010000000474974513,2025-09-30T00:17:14.397040
8,1.4987876415252686,0.42334091663360596,1.5944126844406128,0.38711363077163696,4.86,0.0010000000474974513,2025-09-30T00:17:19.314051
9,1.487550973892212,0.4287424385547638,1.6681675910949707,0.3674318194389343,4.81,0.0010000000474974513,2025-09-30T00:17:24.197721
10,1.4749242067337036,0.43438637256622314,1.7633135318756104,0.33993181586265564,4.89,0.0007000000332482159,2025-09-30T00:17:29.154951
11,1.4535434246063232,0.44148483872413635,1.5403292179107666,0.4103863537311554,4.97,0.0007000000332482159,2025-09-30T00:17:34.201854
12,1.4348100423812866,0.44964393973350525,1.5295196771621704,0.41352272033691406,4.94,0.0007000000332482159,2025-09-30T00:17:39.202165
13,1.4215154647827148,0.4554015100002289,1.4563636779785156,0.43936362862586975,4.95,0.0007000000332482159,2025-09-30T00:17:44.208181
14,1.4133979082107544,0.4572727382183075,1.4450111389160156,0.4429318308830261,4.96,0.0007000000332482159,2025-09-30T00:17:49.228351
15,1.3954392671585083,0.4639848470687866,1.438907265663147,0.44943180680274963,4.86,0.0007000000332482159,2025-09-30T00:17:54.142061
16,1.3777003288269043,0.46971970796585083,1.4313232898712158,0.453249990940094,4.96,0.0007000000332482159,2025-09-30T00:17:59.157547
17,1.3603839874267578,0.4760909080505371,1.3844267129898071,0.465431809425354,4.95,0.0007000000332482159,2025-09-30T00:18:04.167588
18,1.350386381149292,0.4786742329597473,1.4108078479766846,0.4593636393547058,4.87,0.0007000000332482159,2025-09-30T00:18:09.095943
19,1.3346209526062012,0.48524242639541626,1.3864256143569946,0.4653181731700897,4.89,0.0007000000332482159,2025-09-30T00:18:14.078154
20,1.3270483016967773,0.488446980714798,1.3572441339492798,0.47861364483833313,4.92,0.0007000000332482159,2025-09-30T00:18:19.097478
21,1.318845272064209,0.49302273988723755,1.410873532295227,0.4654545485973358,4.82,0.0007000000332482159,2025-09-30T00:18:23.979229
22,1.3126498460769653,0.49549999833106995,1.383053183555603,0.47354546189308167,4.81,0.0007000000332482159,2025-09-30T00:18:28.859254
23,1.3060109615325928,0.49936363101005554,1.4134267568588257,0.46288636326789856,4.8,0.0004900000058114529,2025-09-30T00:18:33.734110
24,1.2927255630493164,0.5043636560440063,1.3334609270095825,0.49052271246910095,4.93,0.0004900000058114529,2025-09-30T00:18:38.741504
25,1.2889326810836792,0.5074015259742737,1.3309632539749146,0.4928181767463684,4.96,0.0004900000058114529,2025-09-30T00:18:43.759926
26,1.2836840152740479,0.5107197165489197,1.3466747999191284,0.48929545283317566,4.89,0.0004900000058114529,2025-09-30T00:18:48.708191
27,1.2802790403366089,0.510522723197937,1.3241636753082275,0.4982045590877533,4.96,0.0004900000058114529,2025-09-30T00:18:53.745033
28,1.2756776809692383,0.513840913772583,1.29618239402771,0.5059772729873657,4.96,0.0004900000058114529,2025-09-30T00:18:58.763195
29,1.2710515260696411,0.5160227417945862,1.3300288915634155,0.4950000047683716,4.91,0.0004900000058114529,2025-09-30T00:19:03.728791
30,1.2664979696273804,0.5161439180374146,1.2911964654922485,0.5077499747276306,4.95,0.0004900000058114529,2025-09-30T00:19:08.750426
31,1.2644518613815308,0.5185454487800598,1.288536548614502,0.5090454816818237,4.96,0.0004900000058114529,2025-09-30T00:19:13.769783
32,1.2627581357955933,0.5187272429466248,1.2959389686584473,0.5072273015975952,4.92,0.0004900000058114529,2025-09-30T00:19:18.760023
33,1.2600244283676147,0.5189545750617981,1.2822097539901733,0.5119545459747314,4.9,0.0004900000058114529,2025-09-30T00:19:23.749733
34,1.2552525997161865,0.5216287970542908,1.3057862520217896,0.5008636116981506,4.77,0.0004900000058114529,2025-09-30T00:19:28.574506
35,1.252252221107483,0.5217348337173462,1.2842626571655273,0.5112954378128052,4.91,0.0004900000058114529,2025-09-30T00:19:33.557066
36,1.252017617225647,0.5213333368301392,1.3034440279006958,0.5063863396644592,4.9,0.0003429999924264848,2025-09-30T00:19:38.536592
37,1.2434309720993042,0.5246211886405945,1.277642011642456,0.5145909190177917,4.99,0.0003429999924264848,2025-09-30T00:19:43.606320
38,1.2402738332748413,0.5263030529022217,1.267122745513916,0.5173181891441345,4.96,0.0003429999924264848,2025-09-30T00:19:48.621938
39,1.240962266921997,0.5266515016555786,1.2443240880966187,0.5249999761581421,4.96,0.0003429999924264848,2025-09-30T00:19:53.635621
40,1.2387304306030273,0.5271136164665222,1.2475212812423706,0.5235000252723694,4.98,0.0003429999924264848,2025-09-30T00:19:58.671356
41,1.2378289699554443,0.5274242162704468,1.259976863861084,0.520727276802063,4.88,0.0003429999924264848,2025-09-30T00:20:03.631372
42,1.234708547592163,0.5277424454689026,1.232654094696045,0.5269091129302979,4.97,0.0003429999924264848,2025-09-30T00:20:08.672895
43,1.2337760925292969,0.5287651419639587,1.2541725635528564,0.5224999785423279,4.92,0.0003429999924264848,2025-09-30T00:20:13.646232
44,1.229965329170227,0.5308333039283752,1.2482717037200928,0.5244772434234619,4.92,0.0003429999924264848,2025-09-30T00:20:18.644740
45,1.2300872802734375,0.5302121043205261,1.277435541152954,0.5150454640388489,4.94,0.00024009999469853938,2025-09-30T00:20:23.656370
46,1.224531888961792,0.5317272543907166,1.2439453601837158,0.5267272591590881,4.92,0.00024009999469853938,2025-09-30T00:20:28.655920
47,1.2245229482650757,0.5324090719223022,1.245885968208313,0.5254772901535034,4.88,0.00024009999469853938,2025-09-30T00:20:33.614360
48,1.2252790927886963,0.5320075750350952,1.2327228784561157,0.5299318432807922,4.96,0.00024009999469853938,2025-09-30T00:20:38.647607
49,1.224753975868225,0.5335454344749451,1.2329198122024536,0.5296818017959595,4.85,0.00024009999469853938,2025-09-30T00:20:43.550093
50,1.2203973531723022,0.5336742401123047,1.2329607009887695,0.5305227041244507,4.91,0.00024009999469853938,2025-09-30T00:20:48.531140
51,1.2210795879364014,0.5339469909667969,1.22847318649292,0.5316818356513977,4.97,0.00024009999469853938,2025-09-30T00:20:53.554963
52,1.2196341753005981,0.5346666574478149,1.2258392572402954,0.5318636298179626,4.96,0.00024009999469853938,2025-09-30T00:20:58.567631
53,1.2194461822509766,0.5337197184562683,1.2256498336791992,0.5321363806724548,4.96,0.00024009999469853938,2025-09-30T00:21:03.587655
54,1.218155026435852,0.5343711972236633,1.2357697486877441,0.5299999713897705,4.89,0.00024009999469853938,2025-09-30T00:21:08.536582
55,1.2183524370193481,0.5349621176719666,1.2310792207717896,0.5310682058334351,4.87,0.00024009999469853938,2025-09-30T00:21:13.483348
56,1.2156131267547607,0.536310613155365,1.2244398593902588,0.5336591005325317,4.88,0.00024009999469853938,2025-09-30T00:21:18.444916
57,1.2163137197494507,0.5355303287506104,1.2302753925323486,0.5327727198600769,4.88,0.00024009999469853938,2025-09-30T00:21:23.378188
58,1.2154253721237183,0.5355984568595886,1.2318217754364014,0.5321363806724548,4.83,0.00024009999469853938,2025-09-30T00:21:28.292158
59,1.213032603263855,0.5366060733795166,1.2192909717559814,0.5336136221885681,4.86,0.00016806999337859452,2025-09-30T00:21:33.232421
60,1.2105603218078613,0.5379242300987244,1.2340222597122192,0.5323408842086792,4.85,0.00016806999337859452,2025-09-30T00:21:38.154273
61,1.210646152496338,0.537803053855896,1.235091209411621,0.5317727327346802,4.91,0.00016806999337859452,2025-09-30T00:21:43.143012
62,1.2094669342041016,0.538037896156311,1.227256178855896,0.5332045555114746,4.86,0.00011764899682020769,2025-09-30T00:21:48.080696
63,1.206126093864441,0.5394166707992554,1.2212104797363281,0.5340227484703064,4.95,0.00011764899682020769,2025-09-30T00:21:53.112436
64,1.2075685262680054,0.5396212339401245,1.2259836196899414,0.5345227122306824,4.98,0.00011764899682020769,2025-09-30T00:21:58.151407
65,1.2068434953689575,0.5391439199447632,1.2230247259140015,0.5344318151473999,4.94,0.00011764899682020769,2025-09-30T00:22:03.147654
66,1.208642840385437,0.5379090905189514,1.2171167135238647,0.536227285861969,4.95,0.00011764899682020769,2025-09-30T00:22:08.176696
67,1.204023003578186,0.5402727127075195,1.2252156734466553,0.5336136221885681,4.89,0.00011764899682020769,2025-09-30T00:22:13.123156
68,1.206020712852478,0.5400909185409546,1.2257637977600098,0.5341818332672119,4.88,0.00011764899682020769,2025-09-30T00:22:18.079104
69,1.2045347690582275,0.5401893854141235,1.2205978631973267,0.5362499952316284,4.92,8.235429413616657e-05,2025-09-30T00:22:23.079687
