SNR,Accuracy
-20.0,0.12141666666666667
-18.0,0.14166666666666666
-16.0,0.18266666666666667
-14.0,0.23808333333333334
-12.0,0.30833333333333335
-10.0,0.4201666666666667
-8.0,0.5305833333333333
-6.0,0.6506666666666666
-4.0,0.7854166666666667
-2.0,0.8693333333333333
0.0,0.9164166666666667
2.0,0.93
4.0,0.9328333333333333
6.0,0.9324166666666667
8.0,0.9364166666666667
10.0,0.939
12.0,0.9369166666666666
14.0,0.9394166666666667
16.0,0.9381666666666667
18.0,0.941
