SNR,Accuracy
-20.0,0.095
-18.0,0.09136363636363637
-16.0,0.09272727272727273
-14.0,0.10909090909090909
-12.0,0.13227272727272726
-10.0,0.1940909090909091
-8.0,0.3459090909090909
-6.0,0.5331818181818182
-4.0,0.6540909090909091
-2.0,0.8181818181818182
0.0,0.8954545454545455
2.0,0.9195454545454546
4.0,0.9213636363636364
6.0,0.9190909090909091
8.0,0.9263636363636364
10.0,0.9272727272727272
12.0,0.9340909090909091
14.0,0.9359090909090909
16.0,0.9277272727272727
18.0,0.9354545454545454
