SNR,Accuracy
-20.0,0.09863636363636363
-18.0,0.11045454545454546
-16.0,0.15136363636363637
-14.0,0.19272727272727272
-12.0,0.2631818181818182
-10.0,0.3881818181818182
-8.0,0.5018181818181818
-6.0,0.6377272727272727
-4.0,0.774090909090909
-2.0,0.8554545454545455
0.0,0.9045454545454545
2.0,0.925
4.0,0.9272727272727272
6.0,0.9272727272727272
8.0,0.935
10.0,0.9377272727272727
12.0,0.9436363636363636
14.0,0.9395454545454546
16.0,0.9340909090909091
18.0,0.9404545454545454
