SNR,Accuracy
-20.0,0.09727272727272727
-18.0,0.09772727272727273
-16.0,0.1
-14.0,0.12954545454545455
-12.0,0.16136363636363638
-10.0,0.26590909090909093
-8.0,0.4113636363636364
-6.0,0.5622727272727273
-4.0,0.7163636363636363
-2.0,0.8313636363636364
0.0,0.9040909090909091
2.0,0.9195454545454546
4.0,0.9190909090909091
6.0,0.9254545454545454
8.0,0.9272727272727272
10.0,0.9277272727272727
12.0,0.9318181818181818
14.0,0.9340909090909091
16.0,0.9240909090909091
18.0,0.9327272727272727
