SNR,Accuracy
-20.0,0.08863636363636364
-18.0,0.11454545454545455
-16.0,0.1340909090909091
-14.0,0.19454545454545455
-12.0,0.25636363636363635
-10.0,0.3322727272727273
-8.0,0.42818181818181816
-6.0,0.5572727272727273
-4.0,0.7036363636363636
-2.0,0.7681818181818182
0.0,0.8159090909090909
2.0,0.8159090909090909
4.0,0.8054545454545454
6.0,0.8
8.0,0.8063636363636364
10.0,0.7986363636363636
12.0,0.8104545454545454
14.0,0.8077272727272727
16.0,0.7972727272727272
18.0,0.8109090909090909
